urn,author,title,year,lang,url
2014090308087,,Haandbog i Søartilleri,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014090308087
2012020824001,"Bruun, Peter E.",Om umyndiggjørelse,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012020824001
2012071105147,"Scheibler, H.",Bogtrykkerkunstens og avisernes historie,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012071105147
2016031148006,"Rasch, A.W.",Kong Haakon VII's og dronning Maud's nedstamning fra det gamle norske kongehus,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016031148006
2014102208095,"Brun, A.W.",Fjeldfinneliv i Finmarken,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014102208095
2008091800032,"Ottesen, Lauritz C.P.",Pontoppidans Forklaring over Katechismen,1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008091800032
2016101848033,,Exercer-Reglement for Infanteriet,1871,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101848033
2016040508089,"Hofgaard, S.W.",Opgaver i tysk stil for 3dje og 4de middelskolen,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016040508089
2013121108166,"Adams, William",Allegorier,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013121108166
2008040204028,"Kant, Immanuel",evige fred,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040204028
2014082608028,,"Esras's, Nehemias's og Esthers Bøger",1859,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014082608028
2008111903018,"Linderot, Lars",Udvalg af aandelige Sange,1854,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008111903018
2013062008010,"Hanson, Chr.",Om Driftsudgifter ved norske Jernbaner i 1886-1906,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013062008010
2012101007043,"Fasting, O.W.",Grug,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012101007043
2011112824009,"Hilsen, Einar",Hilsen-Sagen og dens Bevisligheder,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011112824009
2007033012003,"Sopp, Olav",Forbudssagen en Nationalulykke,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007033012003
2008040204014,"Ibsen, Henrik",Samlede Værker,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040204014
2008040704034,,Tillæg til P. Kjerschows udgave af lov om rettergangsmaaden i straffesager af 1 juli 1887 samt ordregister til lovudgaven og tillægget,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040704034
2011112924016,"Dodge, Mary Mapes",Sølvskøiterne,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011112924016
2009091403007,"Schmid, Heinrich.",Lærebog i Kirkehistorien,1853,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009091403007
2014092506009,"Smith-Rieber, Aasta",Min vidunderlige Livsdrøm,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014092506009
2015043008216,"Ylvisaker, J.Th.",Theologi og Videnskab,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015043008216
2008121810001,,Illustreret Læsning for Hvermand,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008121810001
2012022208065,,Psalmernes Bog,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012022208065
2010040912002,"Ibsen, Henrik",Digte,1875,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010040912002
2010082723007,Margrethe,Doktorens børn,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010082723007
2014040908003,"Brandt, Fr.",Prøve-Forelæsninger for Lektorposten i Lovkyndighed i oktober 1862,1863,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014040908003
2016091248001,"Kellogg, J.H.",Glimt af Naturen,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016091248001
2008102812002,"Jæger, Hans",En intellektuel forførelse,1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008102812002
2009071403002,"Mejdell, G.Th.",Grundlovens § 112 om Forandringer i Konstitutionen,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009071403002
2012031212003,"Pistorius, Franz",Passet ved Lydenburg,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012031212003
2010081320020,,Illustreret Bibelhistorie for Børn og Ungdom,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010081320020
2012120508029,"Sheldon, Charles M.",I Jesu fodspor,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012120508029
2009042303033,"Bergh, Hallvard",Skolernes Plantefest,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009042303033
2015111808094,"Muus, Rudolf",Ravn den Fredløse,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015111808094
2013102108067,"Schmidt-Nielsen, Sigval",Aarsberetning for Det biologiske selskab i Kristiania 1907,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013102108067
2010061506032,,Kongelig Kundgjørelse angaaende Toldafgifter for Tidsrummet 1ste April 1866 til 1ste April 1869,1866,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010061506032
2016051048060,"Cox, Samuel",Dag med Christus,1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016051048060
2010020303001,,Norske Samlinger,1852,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010020303001
2016050948004,"Wangemann, Hermann Theodor",Gustav Knak,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016050948004
2011111024029,"Halvorsen, Emil",Jakobs Søn,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011111024029
2014082608002,"Bernhoft, Th.C.",Følg Jesus!,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014082608002
2014052208029,"Daniels, W.H.",D.L. Moodys Liv og første Virksomhed i New York og Chikago,1877,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014052208029
2006103000001,"Halling, H.",liden Postille for Børn,1853,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006103000001
2014092608081,"Dahl, Ove","Kystvegetationen i Romsdal, Nord- og Søndfjord",1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014092608081
2009020900060,"Hersleb, S.B.",Lærebog i Bibelhistorie,1854,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020900060
2008061212003,,[Statsraadsagen],1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008061212003
2009050412003,"Kinck, Hans E.",Huldren,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009050412003
2016101748118,"Heiberg, T.E.B.","Om Concursloven, Concursboer og Concursbestyre samt Injurie-Procedure mellem Advokat T.E.B. Heiberg og Ernest Frølich",1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101748118
2009051310002,"Skram, Amalie",Afkom,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009051310002
2015062408177,"Ring, Ole",Om Lagretten og om Lagrettemænd,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015062408177
2008040300034,"Aubert, Andreas",Det nye Norges malerkunst 1814-1900,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040300034
2013121008055,"Rygh, K.",Fund fra broncealderen i det nordenfjeldske Norge,1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013121008055
2011072610012,"Drolsum, A.C.",Om Universitetsbibliotheket,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011072610012
2009032703037,"Moe, Oscar","antike Stat, Synagogen og Kirken",1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009032703037
2014011708107,"Storm, Oskar",Slægterne Storm og Breda m.fl,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014011708107
2009072003029,"Broch, Thv.",Grundtrækkene af den elementære Arithmetik,1864,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072003029
2016050948037,"Tallaksen, Peder",Sjælens Trøst og Veiledning,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016050948037
2012052204080,"Konow, Wollert",For Republiken,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012052204080
2015110608108,"Fasting, O.W.","""Drivtømmer""",1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015110608108
2011120624007,"Nilsen, Laurits",Vink og Raad,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011120624007
2015062208024,,Trondhjems domkirke,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015062208024
2006081500056,"Bang, A. Chr.",Udsigt over Den norske Kirkes Historie,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006081500056
2006081000017,"Kaurin, J.M.P.",Om den skienske Frimenigheds Bekjendelse og Forkastelse af Barnedaaben,1857,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006081000017
2013071508199,"Sommerfelt, Axel",Alfabetisk ordnede ordlister,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013071508199
2014101008124,"Luther, Martin",To hundrede Perler af Luthers Skrifter,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014101008124
2008040704002,"Normann, Regine",Stængt,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040704002
2016101926001,"Bang, Karen Dorothea",Fuldstændig norsk Kogebog til Brug saavel i større som mindre Husholdninger,1845,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101926001
2013040208101,"Larsen, N.A.",Fra Aaret 1814,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013040208101
2008040801007,"Normann, Regine",Barnets tjenere,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040801007
2016101148006,"Nicolai, Philip",Det evige Livs Glædes-Speil,1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101148006
2012061308056,"Christensen, Hjalmar",Teaterforholdene i Kristiania,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012061308056
2010090320016,"Sebelien, John",Forelæsninger over anvendt Kemi II for Landbrugshøiskolens Jordbrugsklasse,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010090320016
2010032310004,"Bekkevold, Th.","Tre Livshistorier, eller en fryktelig Hemmelighed",1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010032310004
2010021503056,"Feragen, A.M.",Opgaver og korte Vink til praktisk Tavleregning for Almuskoler,1856,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010021503056
2014011708114,"Anker, Carl Johan",Nordmænd i udenlandske Krige efter 1814,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014011708114
2013100708196,"Heuch, J.C.",Fra Herrens Hus,1875,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013100708196
2016051948119,"Zwilgmeyer, Dikken",Vi børn,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016051948119
2013031108167,,Sangbog for skoler,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013031108167
2016050948099,"Dilling, L.",Hverdagsmennesker,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016050948099
2012121207009,"Walnum, Jakob R.S..",Gudstjenesten og kirkeaaret,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012121207009
2014092908004,"Blom, Hans",Meddelelser om den russiske Kirke,1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014092908004
2012041313002,"Schmidt, Frederik","Taler, holdne i Egers Hovedkirke paa den anordnede festlige Bededag den 4de Marts 1814",1814,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012041313002
2011080420010,"Qvisling, J.L.",Ti prækener,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011080420010
2008112703033,"Daa, Ludvig Kr.",Om virkningen paa den aandelige og legemlige evner af menneskernes forplantning inden en mere indskrænket kreds af individer,1858,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008112703033
2008061912002,,[Statsraadsagen],1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008061912002
2015020208024,"Janson, Kristofer",Sara,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015020208024
2014031808016,"Hoffmann, E.T.A.",Kater Murrs Reflexioner og Livsanskuelser,1870,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014031808016
2009072900029,"Utne, A.",Naturhistorie for by-folkeskolen,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072900029
2012011008128,"Collett, Camilla",Camilla Colletts Skrifter,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012011008128
2008091003011,,Samling af de fra Armee-Commandoen udgaaede Circulairer i tidsrummet fra 4de November 1814 til 31ste December 1843,1843,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008091003011
2009020900064,"Bugaard, J. L.",En liden udmaalingslære,1876,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020900064
2008073110002,"Bjørnson, Bjørnstjerne",På Storhove,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008073110002
2014061908034,"Skaar, J.N.",Vogter Eder for de falske Propheter!,1863,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014061908034
2014062048040,,Christiania Seildugsfabrik 1856 20. dec. 1906,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014062048040
2008082202002,,Matrikul for ... Thinglag ifølge Lov av 17de December 1836,1837,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008082202002
2009120812007,"Tollefsen, A.",Kort veiledning for religionslæreren under gjennemgaaelsen af katekismen og forklaringen,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009120812007
2009051112005,"Zwilgmeyer, Dikken",Karsten og jeg,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009051112005
2013030726005,,Katalog over Athenæets Bøger,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013030726005
2014041028001,"Hougen, John Olai",1814-1905,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014041028001
2013042608088,"Johnsen, Gabriel","""Seladons"" forlis",1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013042608088
2016051328001,"Richter, Ole",Ludvig Kristensen Daa,1850,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016051328001
2016011948008,"Petersen, Peter","Betænkning over (2det) ""Udkast til en Lov angaaende Bergverkerne, affatted i Committeen for Kongeriget Norges Lovgivning, Christiania, 1824""",1824,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016011948008
2013061308168,"Sørenssen, S.","Schematisk Fremstilling i Handelsregning etc., affattet ifølge det metriske System",1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013061308168
2016102848574,,Evangeli Harpe,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016102848574
2011120624019,"Conway, Hugh",Endnu engang!,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011120624019
2016051308106,"Isachsen, Andr.H.",Bedste Skud!,1866,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016051308106
2009080703017,,Plan for Qvams Latin- og Realskole,1861,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009080703017
2016102448014,,"Pastor Korens slemme, men ikke beviste Beskyldning",1886,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016102448014
2016050229004,"Abbott, John S.C.","Barndomshjemmet, eller Hjertet i dets bedste Dannelsestid",1840,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016050229004
2007070302002,"Daa, Ludvig Kr.",Danmark - russisk eller skandinavisk,1849,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007070302002
2009021204059,,Læsebog i modersmaalet,1886,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009021204059
2008112403019,"Reitan, Anders",Fjeld-Ljom,1866,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008112403019
2013101508001,"Horn, E.F.B.",Belysning af nogle Dunkelheder i Forsoningslæren,1876,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013101508001
2014081908043,"Nielsen, Yngvar",Det norske vejvæsens udvikling før 1814,1876,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014081908043
2009080603021,,Repertorium for praktisk Lovkyndighed,1863,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009080603021
2010081320007,,Om Gjødsel,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010081320007
2012101507051,"Falkberget, Johan",Ved den evige sne,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012101507051
2014102408018,,"Grundlovsforslag, fremsatte paa to og tredivte ordentlige Storthing 1883",1885,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014102408018
2016111648045,,Mormonismens Historie,1853,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016111648045
2008100312001,"Rolfsen, O.H.","Formularbog, indeholdende Regler og Formularer for de forskjellige Kontrakter, Dokumenter, Ansøgninger m.v",1842,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008100312001
2014060408103,"Dahl, Ulrikke",melodi mellem fjeldene,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014060408103
2010092712004,"Nilsen, Sinken",Om stamhed,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010092712004
2009041603024,"Skousgaard, Anna",Moderne Tilskjærekunst for Dame- og Børnedragter,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009041603024
2011052004063,"Hopstock, Halfdan",Lærebok i sundhetspleie for folkeskolen,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011052004063
2015110608012,"Feilitzen, Hjalmar von",Hvorledes viser Kalimangel sig hos Kløver og Timothei?,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015110608012
2010092803008,,47 Koraler for to lige Stemmer,1861,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010092803008
2012103108086,"Bull, Jacob B.",Ungdomsfortællinger I,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012103108086
2008060613024,"Bjørnson, Bjørnstjerne",Ved fæsten for H.C. Andersen,1871,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008060613024
2009041703015,"Bergh, Hallvard",Reise til Verdens Ende,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009041703015
2014082208079,"Daae, Anders",De norske kongers hyldning og kroning,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014082208079
2012070608076,"Bakke, O. Nordbø",Hesteavl,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012070608076
2009020200001,"Fjørtoft, I.A.",Bibelhistorie for folkeskolen,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020200001
2010063006068,"Hanssen, Jonas",Norsk grammatik til skolebrug,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010063006068
2014112008045,"Goethe, Johann Wolfgang von",Faust,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014112008045
2008071104034,"Stensvand, Arent",En liden sproglære for folkeskolen,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008071104034
2012073108071,"Nygaard, Chr.",I Anledning af den separatistiske Bevægelse i Egersund,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012073108071
2008031003004,"Ebbell, Bendix",Hans Petters sentimentale reise,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008031003004
2014080808107,"Bidenkap, Olaf",Diagnoser af tre nye Annulata Polychaeta,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014080808107
2011081720012,,Udvalgte Fortællinger af særdeles interessant og belærende Indhold,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011081720012
2009011603007,,Sagn fra Telemarken,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009011603007
2014021008138,,Meddelelser vedkommende ligningsvæsenet,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014021008138
2006112401013,"Dons, Karl",De angellske stiftelsers første forstander,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112401013
2013102824015,,Diplomatarium Norvegicum,1876,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013102824015
2007101012005,,Diplomatarium Norvegicum,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007101012005
2008013110011,"Lochmann, F.",Nye Opgaver,1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008013110011
2015022408128,"Sundt, C.U.",Maria Schandorff,1849,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015022408128
2014092908021,"Brun, A.W.",Mine erindringer,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014092908021
2016102648016,"Stenersen, S.",Kortfattet Veiledning i Kreaturstel for Kvægrøgtere og mindre Gaardbrugere,1872,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016102648016
2015071308150,"Lie, Mons",Adam Ravn,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015071308150
2016052628001,"Schiwe, Wilhelm",Digte,1849,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016052628001
2016081708043,"Nissen, Per",Oversigt over de vigtigste topografiske og kartografiske arbejder i Europa,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016081708043
2008013102003,"Bjørnson, Bjørnstjerne",Tale af Bjørnstjerne Bjørnson om Maalsagen,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008013102003
2015062608021,"Sørensen, N.J.","Aforismer om Livet og Lykken, eller Afholdssagen i et nyt Lys",1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015062608021
2015012808061,"Mohn, H.",Om Vind og Vejr,1872,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015012808061
2014111908026,"Scott, Walter",Ivanhoe,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014111908026
2011060912004,,Foraarsspirer,1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011060912004
